index,decision,reason,site,source_kind,title,url
153,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,31살 남자가 말해주는 진짜 괜찮은 남자 만날 수 있는 장소,https://m.pann.nate.com/talk/365277936
154,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,마음이 안내키는 결혼식 가야할까요?,https://m.pann.nate.com/talk/369311342
155,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,같은 조건 사람 찾는것도 힘들다,https://m.pann.nate.com/talk/374494575
156,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,5년만난 남자친구가 게이인거 같아요..,https://m.pann.nate.com/talk/355358340
157,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,30대 연애는 어떻게 시작하나요?,https://m.pann.nate.com/talk/355653354
158,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,다들 어디서 사람 만남?? 사람 만나기 위해 해 본 정말 여러 가지 썰 품 (추천 /비추천),https://m.pann.nate.com/talk/366838103
159,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,언니랑 비교한다는 여자친구입니다.,https://m.pann.nate.com/talk/363125147
160,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,사내연애만 4번째....어떤가요?,https://m.pann.nate.com/talk/348797776
161,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,[추천] 흔녀 얼짱되는법!! (239),https://m.pann.nate.com/talk/316670316
162,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,30대 언니들한테 인간관계 조언 받고 싶어요.,https://m.pann.nate.com/talk/344665903
163,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,5년만난 남자친구 게이아니겠죠...?,https://m.pann.nate.com/talk/355355145
164,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,유기견보호소 운영실태,https://m.pann.nate.com/talk/111527285
165,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,동호회에서 강퇴 당했습니다,https://m.pann.nate.com/talk/347556885
166,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"짝사랑썰 풀고 가봐,,",https://m.pann.nate.com/talk/346709654
167,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,33 직딩남입니다. 단조로운 생활을 하는데 재미가 없어요..,https://m.pann.nate.com/talk/363752922
168,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,이혼하면 후회할까요 ?,https://m.pann.nate.com/talk/363016097
169,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,30대 남자입니다 다들 어떻게 살고 계신가요,https://m.pann.nate.com/talk/346261005
170,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,사진有) 명랑이 찾았어요ㅠ ㅠ 너무너무 감사합니다.,https://m.pann.nate.com/talk/311449834
171,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,아이유-BTS 진 억대 기부·조인성 운동화 선물…어린이날 선행,https://m.pann.nate.com/talk/374322061
172,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,지방 내려와서 새로운 인맥쌓기 다들 어떻게해?,https://m.pann.nate.com/talk/349845516
173,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,온라인 여포들 보다 떠오른 고딩 때 찐따 썰,https://m.pann.nate.com/talk/374132494
174,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,[세상에 이런 모임이..] 카카오톡 오픈채팅모임을 해보셨나요? 꼭 보세요.,https://m.pann.nate.com/talk/359403583
175,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89 90 91 92 년생들 컴 온 !! !! !!!!,https://m.pann.nate.com/talk/310761903
176,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,모임 회비를 다 써비린 총무 이야기,https://m.pann.nate.com/talk/837036
177,keep,K01_REVIEWED_APP_EXPERIENCE,nate,legacy,30살 여자 성격이 변해가는 것 같아 슬픕니다.,https://m.pann.nate.com/talk/348483065
178,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"☆★특별한 우리 동아리, 얘기 좀 들어보실래요?☆★ (사진 + 동영상 有)",https://m.pann.nate.com/talk/314497094
179,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,등산 좋아하면 좋은사람 만날수 있나요? 여름을 맞이하는 일상,https://m.pann.nate.com/talk/374278293
180,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,난 대학교 왕따다....,https://m.pann.nate.com/talk/120713638
181,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,남친뒷조사햇는데.. 제가 잘못한거일까요,https://m.pann.nate.com/talk/345104542
182,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,★★★★축구장에서 훈남 번호딴 흔흔흔흔녀★★★★,https://m.pann.nate.com/talk/312665960
183,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,영국에서 들었던 무서운 이야기,https://m.pann.nate.com/talk/202582190
184,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,오늘  제가 가장 좋아하는 연예인을 우연히 만났어요.,https://m.pann.nate.com/talk/202435418
185,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,자퇴하고싶다.,https://m.pann.nate.com/talk/322537205
186,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,((조언 감사했습니다.) 가계부 예산보고 조언이랑 살림 팁 공유해주세요.^^,https://m.pann.nate.com/talk/325787562
187,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89 90 91 년생  컴온.....!!!,https://m.pann.nate.com/talk/310360300
188,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,추가 + 대기업 다니는 남자친구 바람 (카톡유),https://m.pann.nate.com/talk/341024098
189,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,*우리과에서 최고로 웃긴 내친구 김도다다오에요ㅋ,https://m.pann.nate.com/talk/312257355
190,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,[사진有] 집나가서 개고생한 사연 ㅋㅋㅋㅋㅋㅋㅋㅋ,https://m.pann.nate.com/talk/200691713
191,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,덧글좀..내외모 얼마나 별로인걸까,https://m.pann.nate.com/talk/342203282
192,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,어떻게 썸남 생기는지 알려줄게,https://m.pann.nate.com/talk/312825752
193,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,남편의 인터넷 바람,https://m.pann.nate.com/talk/370268001
194,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,30대초반 남자 입니다. 혹 비혼 주위거나 비혼을 생각하시는 분들 생각 궁굼합니다.,https://m.pann.nate.com/talk/340230805
195,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE  ◆◆◆,https://m.pann.nate.com/talk/311275344
196,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,♥♥♥ 89 . 90 . 91 . 92 ♥♥♥ 올래!!,https://m.pann.nate.com/talk/311116860
197,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,이런게성형휴유증인가요,https://m.pann.nate.com/talk/2948856
198,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,★★ 사진有) 감사하고 소중한 내팬들★★,https://m.pann.nate.com/talk/315349295
199,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,이틀 전에 3개월된 남자 친구랑 헤어졌는데 잘 되었는지 모르겠네요....,https://m.pann.nate.com/talk/337043859
200,keep,K01_REVIEWED_APP_EXPERIENCE,nate,legacy,여자친구의 술모임..어디까지?,https://m.pann.nate.com/talk/340755592
201,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,25세. 부모님의 간섭이 너무 심해요.,https://m.pann.nate.com/talk/342281506
202,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,다들 친구 어디서 사귀냐?,https://m.pann.nate.com/talk/372398692
203,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 92 91 90 89 ALL RAE ◆◆◆,https://m.pann.nate.com/talk/311207989
204,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,일본 오사카 여행을 여친이 반대를 합니다용 ㅠㅠ  고견 구합니다... 나컴백함!!!,https://m.pann.nate.com/talk/337920934
205,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,나보다 인생망한 사람 있냐 나와봐 ㅋㅋㅋㅋㅋㅋ,https://m.pann.nate.com/talk/337952216
206,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89 90 91 92년생들 컴온!!,https://m.pann.nate.com/talk/310362192
207,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,[강북맛집]서울시 강북구 수유리에 위치한 일본 이자까야 맛집 '쿄우' 추천!,https://m.pann.nate.com/talk/311293665
208,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,저는 에이즈 환자입니다.,https://m.pann.nate.com/talk/2535679
209,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,오피에서 대학후배 만난썰,https://m.pann.nate.com/talk/329054679
210,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,양아치 테크 타는 사촌동생 참교육 당한 썰,https://m.pann.nate.com/talk/336036701
211,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,새내기들 이래서 cc는 하지말라는거야,https://m.pann.nate.com/talk/310613879
212,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,흔해 빠진 캠퍼스커플의 낭만이야기 - 1탄,https://m.pann.nate.com/talk/317930899
213,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,모임어플 혹시 써본사람ㅠㅠ?,https://m.pann.nate.com/talk/373939717
214,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,＠＠＠ 89 90 91 92 @@@ 올래!,https://m.pann.nate.com/talk/311132994
215,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89 90 91년생들 컴온요,https://m.pann.nate.com/talk/310266139
216,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/311886793
217,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,[스압주의] 연애 어떻게시작할까? 연애루트 총정리* (캠퍼스커플/사내커플/헌팅/소개팅/모임/어플),https://m.pann.nate.com/talk/335784020
218,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,안면인식장애가있는女입니다,https://m.pann.nate.com/talk/4251547
219,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,연애하고싶은 30대 여자는 어디서 사람 찾나요~~,https://m.pann.nate.com/talk/339137418
220,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶87,88,89,90,91,92◀ 엔돌핀모두모두모여랑~♠",https://m.pann.nate.com/talk/312896541
221,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"89 90 91 컴온요,.,.",https://m.pann.nate.com/talk/310268288
222,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89 90 91 92 년 생 들 컴온!!!!,https://m.pann.nate.com/talk/310807465
223,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,▶▶▶▶ 89 90 91 92 93 어여와여,https://m.pann.nate.com/talk/314248586
224,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,11학번 공대녀가 12학번 공대녀에게 -2-,https://m.pann.nate.com/talk/314241802
225,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,여친땜에 교회가는데 진짜 싫다,https://m.pann.nate.com/talk/317952793
226,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●●89 90 91 92년생 컴온!!●●●●,https://m.pann.nate.com/talk/313781265
227,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,*** 92 91 90 89 *** 친목 올래!,https://m.pann.nate.com/talk/311159596
228,keep,K01_REVIEWED_APP_EXPERIENCE,nate,legacy,어떤 활동을 해야할까요,https://m.pann.nate.com/talk/371551182
229,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,대학생활 원레 이리 외로운거였나요?,https://m.pann.nate.com/talk/315424032
230,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,발표울렁증있으신 분들 꼭 보세요! 극복법있음 ㅋㅋ,https://m.pann.nate.com/talk/322889677
231,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/312228741
232,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 89 90 91 92 93 ALLRAE ●●●●,https://m.pann.nate.com/talk/314722918
233,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,♥♥♥ 89 . 90 . 91 . 92 ♥♥♥ 오thㅔ요!!,https://m.pann.nate.com/talk/310971738
234,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,(결론내렸습니다..) 종교문제가 이렇게 클 줄은 몰랐습니다..,https://m.pann.nate.com/talk/202365621
235,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 89.90.91.92.93 컴온 ●●●●,https://m.pann.nate.com/talk/314856544
236,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,데뷔음반 내자마자.. 오늘 군대갑니다.ㅡㅡ;,https://m.pann.nate.com/talk/310663994
237,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,홍익대!!!! 한번만 읽어주세요..,https://m.pann.nate.com/talk/310406521
238,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 89 90 91 92 콤온요 ●●●●,https://m.pann.nate.com/talk/313815651
239,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/312173676
240,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,92.91.90.89 come on!!!!!!!!!!!!!!!!,https://m.pann.nate.com/talk/310825076
241,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,--- 친목굳 89 90 91 92 고고 ---,https://m.pann.nate.com/talk/311173424
242,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"89,90,91,92,93 모여라~~~~~",https://m.pann.nate.com/talk/317290344
243,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,외국인을 이상하게 쳐다보지 맙시다. 지하철에서 있던일,https://m.pann.nate.com/talk/3063930
244,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●● 93 92 91 90 89 오thㅔyo! ●●,https://m.pann.nate.com/talk/314082140
245,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 93 92 91 90 89 컴온!! ●●●●,https://m.pann.nate.com/talk/314055368
246,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆◆89 90 91 92 93 컴컴! ◆◆◆◆,https://m.pann.nate.com/talk/314351780
247,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,헤어진 남친 썸타는 중,https://m.pann.nate.com/talk/373726613
248,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"수도권모임 스쳐도 운명, TheDestiny 86 87 88 89 90 91 92 입니다+_+",https://m.pann.nate.com/talk/313769278
249,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◎◎ 89.90.91.92.93 얼른와연 ◎◎,https://m.pann.nate.com/talk/315997442
250,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"89,90,91,92,93 모여라~~~~~",https://m.pann.nate.com/talk/317305512
251,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/312324950
252,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,망할 웨이터. 망한 소개팅..,https://m.pann.nate.com/talk/4198523
253,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89~93年생 모여라!!!,https://m.pann.nate.com/talk/317325546
254,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/311227738
255,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"100%실화, 후배라는 이름의 노예",https://m.pann.nate.com/talk/202544980
256,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316165943
257,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,직장 동료(남녀) 와의 연락,https://m.pann.nate.com/talk/361084401
258,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,♥♥♥ 89 . 90 . 91 . 92 ♥♥♥ 오thㅔ요!!,https://m.pann.nate.com/talk/310971690
259,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/315670191
260,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/311324552
261,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,직장상사랑 옆의 언니랑... 난 어찌하나 ㅠ.ㅠ,https://m.pann.nate.com/talk/3134063
262,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE ◆◆◆,https://m.pann.nate.com/talk/311301940
263,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,♥♥♥ 89 . 90 . 91 . 92 ♥♥♥ 올래!!,https://m.pann.nate.com/talk/311124367
264,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,지방대 다닐 때 보고 느낀 점,https://m.pann.nate.com/talk/203003642
265,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL RAE! ◆◆◆,https://m.pann.nate.com/talk/312187871
266,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,맛있는 맛집과 요리.조리법 모음 1만개,https://m.pann.nate.com/talk/201011218
267,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,실직에서 빨리 탈출하는 기술!,https://m.pann.nate.com/talk/3827534
268,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,89.90.91.92.93 오thㅔ요!,https://m.pann.nate.com/talk/315502472
269,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,연세대 동아리 종류,https://m.pann.nate.com/talk/329567953
270,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,봉사로 부려먹는걸 당연하게 여기는 목사,https://m.pann.nate.com/talk/373555692
271,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 89 90 91 92 ALL-RAE! ◆◆◆,https://m.pann.nate.com/talk/311345583
272,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◆◆◆ 92 91 90 89 ALL RAE ◆◆◆,https://m.pann.nate.com/talk/311246682
273,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,성 관련 전문용어들.,https://m.pann.nate.com/talk/113751729
274,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316218030
275,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,친구 님친 생일선물 줘야됨?,https://m.pann.nate.com/talk/373250442
276,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316241540
277,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,천국의 계단의 최지우 아역 '박신혜' 최근 사진과 인터뷰,https://m.pann.nate.com/talk/3724746
278,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,김연경 선수를 살립시다. 흥국생명 배구단의 만행을 알립니다.,https://m.pann.nate.com/talk/316475543
279,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,동거 시즌. 엔조이,https://m.pann.nate.com/talk/3032350
280,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,진짜 상사병 걸려서 미칠것 같습니다,https://m.pann.nate.com/talk/327434973
281,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316195925
282,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 93 92 91 90 89 헤쳐모여! ●●●●,https://m.pann.nate.com/talk/314001616
283,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,*■■■■*89.90.91.92 오thㅔ요*■■■■*,https://m.pann.nate.com/talk/313897044
284,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●89.90.91.92.93 오셔요!,https://m.pann.nate.com/talk/315529095
285,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,24살 찐따의 인생이야기,https://m.pann.nate.com/talk/347653467
286,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,◎◎ 89 90 91 92 93 오세연 ◎◎,https://m.pann.nate.com/talk/315899798
287,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316233693
288,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,당근마켓 신천지 조심하세요!,https://m.pann.nate.com/talk/370522189
289,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,대학 오니까 술을 진짜 ㅈㄴ마심,https://m.pann.nate.com/talk/369465057
290,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 89 90 91 92 93 헤쳐모여!! ●●●●,https://m.pann.nate.com/talk/314015755
291,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316188321
292,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,★★★★89.90.91.92.93 헤쳐모여!!★★★★,https://m.pann.nate.com/talk/315368359
293,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●● 89 90 91 92 93 컴컴 ●●●●,https://m.pann.nate.com/talk/315720256
294,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,[폐교실화]동검국민학교를 아시나요..?,https://m.pann.nate.com/talk/202556860
295,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"▶86,87,88,89,90,91 수도권人들 모여랑~♡",https://m.pann.nate.com/talk/316173554
296,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,"89,90,91,92,93 모여라~~~~~",https://m.pann.nate.com/talk/317260116
297,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,와...30대 중후반인데 이 나이에 친구 만들수 있나?,https://m.pann.nate.com/talk/354042719
298,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,●●●● 93 92 91 90 89 오thㅔyo! ●●●●,https://m.pann.nate.com/talk/314176234
299,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,군필과 미필의 차이???,https://m.pann.nate.com/talk/372665898
300,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,25살이나먹고 허언증에 따라쟁이인 동아리동기..,https://m.pann.nate.com/talk/334552997
301,noise,R01_REVIEWED_NOT_ABOUT_SOMOIM_APP,nate,legacy,전남친을 다시 붙잡고 싶어요,https://m.pann.nate.com/talk/367477442
